month_year,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price
9-2015,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,9,2015,13521.0
10-2015,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,10,2015,13436.0
11-2015,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,11,2015,13302.0
12-2015,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,12,2015,13310.0
1-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,1,2016,13277.0
2-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,2,2016,13313.0
3-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,3,2016,13466.0
4-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,4,2016,13649.0
5-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,5,2016,13885.0
6-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,6,2016,13941.0
7-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,7,2016,13919.0
8-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,8,2016,14041.0
9-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,9,2016,14222.0
10-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,10,2016,14198.0
11-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,11,2016,14164.0
12-2016,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,12,2016,14232.0
1-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,1,2017,14349.0
2-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,2,2017,14567.0
3-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,3,2017,14730.0
4-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,4,2017,14546.0
5-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,5,2017,14610.0
6-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,6,2017,14629.0
8-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,8,2017,14575.0
9-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,9,2017,14588.0
10-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,10,2017,14595.0
11-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,11,2017,14542.0
12-2017,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,12,2017,14522.0
1-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,1,2018,14518.0
2-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,2,2018,14486.0
3-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,3,2018,14500.0
4-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,4,2018,14483.0
5-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,5,2018,14428.0
6-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,6,2018,14422.0
7-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,7,2018,14449.0
8-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,8,2018,14430.0
9-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,9,2018,14367.0
10-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,10,2018,14272.0
11-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,11,2018,14178.0
12-2018,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,12,2018,14134.0
1-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,1,2019,14145.0
2-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,2,2019,14070.0
3-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,3,2019,14062.0
4-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,4,2019,14037.0
5-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,5,2019,14031.0
6-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,6,2019,13961.0
7-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,7,2019,13855.0
8-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,8,2019,13795.0
9-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,9,2019,13838.0
10-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,10,2019,13846.0
11-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,11,2019,13850.0
12-2019,116.0,Indonesia,0,,974,National Average,96,Oil (vegetable) - Retail,0.0,IDR,15,Retail,15,L,12,2019,14056.0
1-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2007,6554.7501
2-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2007,6598.0
3-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2007,6603.0
4-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2007,6645.0
5-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2007,6630.0
6-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2007,6579.0
7-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2007,6527.0
8-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2007,6575.0
9-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2007,6559.0
10-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2007,6545.0
11-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2007,6527.0
12-2007,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2007,6478.0
1-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2008,6519.0
2-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2008,6531.0
3-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2008,6540.0
4-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2008,6561.0
5-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2008,6533.0
6-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2008,6540.0
7-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2008,6524.0
8-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2008,6516.0
9-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2008,6555.0
10-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2008,6538.0
11-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2008,6525.0
12-2008,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2008,6560.0
1-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2009,6713.0
2-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2009,7352.0
3-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2009,7687.0
4-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2009,7789.0
5-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2009,8012.9688
6-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2009,8162.6039
7-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2009,8315.0334
8-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2009,8795.6423
9-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2009,9822.0
10-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2009,9940.0
11-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2009,9916.0
12-2009,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2009,10375.0
1-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2010,11079.0
2-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2010,11202.0
3-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2010,11105.0
4-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2010,10801.0
5-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2010,10676.0
6-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2010,10379.0
7-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2010,10521.0
8-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2010,10655.0
9-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2010,10687.0
10-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2010,10959.0
11-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2010,11087.0
12-2010,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2010,11125.0
1-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2011,11162.0
2-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2011,11114.0
3-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2011,11032.0
4-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2011,10933.0
5-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2011,10725.0
6-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2011,10590.0
7-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2011,10629.0
8-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2011,10701.0
9-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2011,10732.0
10-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2011,10715.0
11-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2011,10728.0
12-2011,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2011,10734.0
1-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2012,10861.0
2-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2012,10941.0
3-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2012,11076.0
4-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2012,11405.0
5-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2012,11535.0
6-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2012,11986.0
7-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2012,12607.0
8-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2012,12710.0
9-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2012,12655.0
10-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2012,12577.0
11-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2012,12600.0
12-2012,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2012,12584.0
1-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2013,12557.0
2-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2013,12554.0
3-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2013,12579.0
4-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2013,12609.0
5-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2013,12601.0
6-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2013,12600.0
7-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2013,12601.0
8-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2013,12597.0
9-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2013,12562.0
10-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2013,12523.0
11-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2013,12442.0
12-2013,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2013,12267.0
1-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2014,12188.0
2-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2014,12131.0
3-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2014,11922.0
4-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2014,11806.0
5-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2014,11738.0
6-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2014,11738.0
7-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2014,11731.0
8-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2014,11667.0
9-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2014,11608.0
10-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2014,11595.0
11-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2014,11630.0
12-2014,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2014,11637.0
1-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2015,11632.0
2-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2015,11722.0
3-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2015,11831.0
4-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2015,12188.0
5-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2015,12509.0
6-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2015,12941.0
7-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2015,13065.0
8-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2015,13013.0
9-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2015,12906.0
10-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2015,12918.0
11-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2015,13308.0
12-2015,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2015,13116.0
1-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2016,13208.0
2-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2016,13310.0
3-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2016,13415.0
4-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2016,13463.0
5-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2016,14459.0
6-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2016,15327.0
7-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2016,15745.0
8-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2016,15490.0
9-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2016,15211.0
10-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2016,15039.0
11-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2016,14822.0
12-2016,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2016,14709.0
1-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2017,14628.0
2-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2017,14546.0
3-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2017,14441.0
4-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2017,13791.0
5-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2017,13402.0
6-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2017,13306.0
8-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2017,13160.0
9-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2017,13034.0
10-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2017,12910.0
11-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2017,12814.0
12-2017,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2017,12729.0
1-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2018,12618.0
2-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2018,12542.0
3-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2018,12488.0
4-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2018,12483.0
5-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2018,12454.0
6-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2018,12442.0
7-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2018,12452.0
8-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2018,12386.0
9-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2018,12303.0
10-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2018,12238.0
11-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,11,2018,12163.0
12-2018,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,12,2018,12142.0
1-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,1,2019,12130.0
2-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,2,2019,12071.0
3-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,3,2019,12153.0
4-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,4,2019,12233.0
5-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,5,2019,12495.0
6-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,6,2019,12610.0
7-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,7,2019,12585.0
8-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,8,2019,12541.0
9-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,9,2019,12510.0
10-2019,116.0,Indonesia,0,,974,National Average,97,Sugar - Retail,0.0,IDR,15,Retail,5,KG,10,2019,12504.0
